id,y1,y2,y3,y4,f1,f2,f3,f4,p1,p2,p3,p4
715,0,0,0,1,0,0,0,0,0.108,0.081,0.050000001,0.079000004
716,0,0,1,0,0,0,0,0,0.11,0.081,0.061000001,0.081
717,0,0,0,1,0,0,0,0,0.109,0.081,0.048999999,0.079000004
718,0,0,0,1,0,0,0,0,0.109,0.081,0.048999999,0.079000004
719,1,0,0,0,1,0,0,0,0.082999997,0.086000003,0.054000001,0.079000004
720,1,0,0,0,0,0,0,0,0.108,0.086000003,0.025,0.079000004
721,0,0,0,1,1,0,0,0,0.108,0.086000003,0.054000001,0.079000004
722,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
723,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
724,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
725,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
726,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
727,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
728,1,0,0,0,0,0,0,0,0.055,0.086000003,0.050000001,0.086000003
729,1,0,0,0,0,0,0,0,0.055,0.086000003,0.050000001,0.086000003
730,1,0,0,0,0,0,0,0,0.055,0.086000003,0.050000001,0.086000003
731,1,0,0,0,0,0,0,0,0.055,0.086000003,0.050000001,0.086000003
732,1,0,0,0,1,0,0,0,0.092,0.086000003,0.050000001,0.075999998
733,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
734,1,0,0,0,0,1,0,0,0.122,0.063000001,0.054000001,0.086000003
735,1,0,0,0,0,1,0,0,0.122,0.063000001,0.054000001,0.086000003
736,1,0,0,0,0,0,0,0,0.082999997,0.086000003,0.061000001,0.063000001
737,1,0,0,0,0,0,0,0,0.082999997,0.086000003,0.061000001,0.063000001
738,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
739,1,0,0,0,0,1,0,0,0.115,0.063000001,0.061000001,0.079000004
740,1,0,0,0,0,1,0,0,0.115,0.063000001,0.061000001,0.079000004
741,1,0,0,0,0,0,1,0,0.115,0.063000001,0.061000001,0.044
742,1,0,0,0,0,0,1,0,0.115,0.063000001,0.061000001,0.044
743,1,0,0,0,0,0,1,0,0.115,0.063000001,0.061000001,0.044
744,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
745,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
746,1,0,0,0,0,0,0,0,0.115,0.086000003,0.055,0.079000004
747,1,0,0,0,0,0,0,0,0.115,0.086000003,0.046,0.079000004
748,1,0,0,0,0,0,0,0,0.115,0.086000003,0.046,0.079000004
749,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
750,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
751,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
752,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
753,1,0,0,0,0,0,0,0,0.108,0.086000003,0.050000001,0.086000003
754,1,0,0,0,1,0,0,0,0.115,0.086000003,0.054000001,0.079000004
755,0,1,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004
756,1,0,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004
757,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004
758,0,1,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004
759,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004
760,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004
761,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004
762,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004
763,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004
764,0,1,0,0,0,0,0,0,0.133,0.074000001,0.064000003,0.082000002
765,0,1,0,0,0,0,0,0,0.12800001,0.074000001,0.061000001,0.081
766,0,1,0,0,0,0,0,0,0.107,0.074000001,0.061999999,0.079999998
767,0,1,0,0,0,1,0,0,0.108,0.048999999,0.050000001,0.079000004
768,0,1,0,0,0,0,0,0,0.108,0.081,0.066,0.079000004
769,0,1,0,0,0,0,0,0,0.108,0.081,0.066,0.079000004
770,0,1,0,0,0,1,0,0,0.113,0.081,0.086000003,0.079000004
771,0,1,0,0,0,0,0,0,0.108,0.081,0.066,0.079000004
772,0,1,0,0,0,1,0,0,0.113,0.081,0.086000003,0.079000004
773,0,1,0,0,0,0,0,0,0.108,0.081,0.066,0.079000004
774,0,1,0,0,0,0,0,0,0.108,0.081,0.066,0.079000004
775,0,1,0,0,0,0,0,0,0.108,0.081,0.066,0.079000004
776,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.079000004
777,0,1,0,0,0,0,0,0,0.108,0.081,0.064000003,0.075000003
778,0,1,0,0,0,0,0,0,0.107,0.081,0.064999998,0.079999998
779,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.079000004
780,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.079000004
781,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.079000004
782,0,1,0,0,0,0,0,0,0.108,0.081,0.066,0.079000004
783,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.079000004
784,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.079000004
785,0,1,0,0,0,0,0,0,0.108,0.081,0.066,0.079000004
786,0,1,0,0,0,0,0,1,0.108,0.081,0.061000001,0.075000003
787,0,1,0,0,0,0,0,1,0.108,0.081,0.061000001,0.075000003
788,0,1,0,0,0,0,0,1,0.108,0.081,0.061000001,0.074000001
789,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.085000001
790,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.085000001
791,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.085000001
792,0,1,0,0,0,0,1,0,0.11,0.081,0.041999999,0.079000004
793,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003
794,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003
795,0,1,0,0,0,0,0,0,0.115,0.081,0.061000001,0.086000003
796,0,1,0,0,0,0,0,0,0.108,0.068999998,0.061000001,0.086000003
797,0,1,0,0,0,0,0,0,0.108,0.068999998,0.061000001,0.086000003
798,0,1,0,0,0,0,0,0,0.108,0.068999998,0.061000001,0.086000003
799,0,1,0,0,0,0,0,0,0.115,0.041000001,0.066,0.086000003
800,0,1,0,0,0,0,0,0,0.108,0.081,0.066,0.086000003
801,0,1,0,0,0,0,0,0,0.108,0.041000001,0.066,0.086000003
802,0,1,0,0,0,0,0,0,0.103,0.081,0.061000001,0.079000004
803,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003
804,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003
805,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003
806,0,1,0,0,0,0,0,0,0.115,0.081,0.061000001,0.086000003
807,0,1,0,0,0,0,0,0,0.115,0.081,0.061000001,0.086000003
808,0,1,0,0,0,0,0,0,0.11,0.081,0.067000002,0.086999997
809,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.083999999
810,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.083999999
811,0,1,0,0,0,0,0,0,0.115,0.081,0.061000001,0.081
812,0,1,0,0,0,0,0,0,0.115,0.081,0.066,0.081
813,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081
814,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081
815,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081
816,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081
817,0,1,0,0,0,0,0,0,0.115,0.081,0.061000001,0.081
818,0,1,0,0,0,0,0,0,0.115,0.081,0.061000001,0.081
819,0,1,0,0,0,0,0,0,0.115,0.081,0.061000001,0.081
820,0,1,0,0,0,0,0,0,0.115,0.081,0.061000001,0.081
821,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081
822,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081
823,0,1,0,0,0,0,0,0,0.115,0.081,0.061000001,0.081
824,0,1,0,0,0,0,0,0,0.125,0.081,0.048999999,0.079000004
825,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081
826,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003
827,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003
828,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003
829,0,1,0,0,0,0,0,0,0.108,0.074000001,0.050000001,0.079000004
830,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081
831,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081
832,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081
833,0,1,0,0,0,0,0,0,0.115,0.081,0.061000001,0.081
834,0,1,0,0,0,0,0,0,0.115,0.081,0.061000001,0.081
835,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081
836,0,1,0,0,0,0,0,0,0.108,0.081,0.066,0.081
837,0,1,0,0,0,0,0,0,0.108,0.081,0.066,0.081
838,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081
839,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081
840,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081
841,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081
842,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081
843,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081
844,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081
845,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081
846,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003
847,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003
848,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003
849,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081
850,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081
851,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081
852,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081
853,0,1,0,0,0,0,0,0,0.112,0.086000003,0.061000001,0.082999997
854,0,1,0,0,0,0,0,0,0.112,0.086000003,0.061000001,0.082999997
855,0,1,0,0,0,0,0,0,0.116,0.086000003,0.050000001,0.083999999
856,0,1,0,0,0,0,0,0,0.112,0.086000003,0.061000001,0.082999997
857,0,1,0,0,0,0,0,0,0.11,0.081,0.054000001,0.083999999
858,0,1,0,0,0,0,0,0,0.122,0.081,0.061000001,0.086000003
859,0,1,0,0,0,0,0,0,0.122,0.081,0.061000001,0.086000003
860,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
861,0,1,0,0,0,0,0,0,0.122,0.081,0.061000001,0.086000003
862,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
863,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
864,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
865,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
866,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
867,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
868,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
869,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
870,0,1,0,0,0,0,0,0,0.122,0.081,0.061000001,0.086000003
871,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
872,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.092
873,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
874,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
875,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
876,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
877,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
878,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
879,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
880,0,1,0,0,0,0,0,0,0.122,0.081,0.061000001,0.086000003
881,0,1,0,0,1,0,0,0,0.090999998,0.086000003,0.061000001,0.086000003
882,0,1,0,0,0,0,0,1,0.122,0.086000003,0.061000001,0.068000004
883,0,1,0,0,0,0,0,1,0.122,0.086000003,0.061000001,0.068000004
884,0,1,0,0,1,0,0,0,0.125,0.081,0.061000001,0.074000001
885,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
886,0,1,0,0,1,0,0,0,0.122,0.086000003,0.061000001,0.086000003
887,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
888,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
889,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
890,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
891,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
892,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
893,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
894,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
895,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
896,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
897,0,1,0,0,0,0,0,0,0.122,0.081,0.061000001,0.086000003
898,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
899,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
900,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
901,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
902,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
903,0,1,0,0,0,0,0,0,0.122,0.055,0.061000001,0.086000003
904,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
905,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
906,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
907,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
908,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
909,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
910,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
911,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
912,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
913,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
914,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
915,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
916,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
917,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
918,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
919,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
920,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
921,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
922,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
923,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
924,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
925,1,0,0,0,0,0,0,0,0.103,0.088,0.061000001,0.081
926,1,0,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004
927,1,0,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004
928,1,0,0,0,0,0,0,0,0.103,0.081,0.052999999,0.079000004
929,1,0,0,0,0,0,0,0,0.103,0.081,0.052999999,0.079000004
930,1,0,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
931,1,0,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
932,1,0,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
933,1,0,0,0,0,0,0,0,0.115,0.097999997,0.061000001,0.086000003
934,1,0,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
935,1,0,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
936,1,0,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
937,1,0,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
938,1,0,0,0,0,0,0,0,0.108,0.097999997,0.061000001,0.083999999
939,1,0,0,0,0,0,0,0,0.061999999,0.081,0.048999999,0.079000004
940,1,0,0,0,0,0,0,0,0.108,0.097999997,0.061000001,0.081
941,1,0,0,0,0,0,0,0,0.052999999,0.081,0.048999999,0.079000004
942,1,0,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
943,1,0,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
944,1,0,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
945,1,0,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
946,1,0,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
947,1,0,0,0,0,0,0,0,0.108,0.097999997,0.061000001,0.081
948,1,0,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
949,1,0,0,0,0,0,0,0,0.108,0.081,0.048999999,0.079000004
950,1,0,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004
951,1,0,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004
952,1,0,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004
953,1,0,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004
954,1,0,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004
955,1,0,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081
956,1,0,0,0,0,0,0,0,0.082000002,0.081,0.048999999,0.079000004
957,1,0,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004
958,1,0,0,0,0,0,0,0,0.115,0.086000003,0.048999999,0.079000004
959,1,0,0,0,0,0,0,0,0.115,0.086000003,0.048999999,0.079000004
960,1,0,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004
961,1,0,0,0,0,0,0,0,0.115,0.086000003,0.048999999,0.079000004
962,1,0,0,0,0,0,0,0,0.115,0.086000003,0.048999999,0.079000004
963,1,0,0,0,0,0,0,0,0.125,0.086000003,0.061000001,0.086000003
964,1,0,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004
965,1,0,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004
966,1,0,0,0,1,0,0,0,0.108,0.092,0.063000001,0.104
967,1,0,0,0,1,0,0,0,0.108,0.092,0.063000001,0.104
968,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
969,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
970,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004
971,1,0,0,0,0,0,0,0,0.108,0.086000003,0.048999999,0.079000004
972,1,0,0,0,0,0,0,0,0.125,0.088,0.061000001,0.092
973,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004
974,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004
975,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004
976,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004
977,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004
978,1,0,0,0,0,0,0,1,0.122,0.086000003,0.061000001,0.068000004
979,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004
980,1,0,0,0,1,0,0,0,0.108,0.086000003,0.054000001,0.079000004
981,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004
982,1,0,0,0,0,0,0,0,0.108,0.086000003,0.025,0.079000004
983,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004
984,1,0,0,0,1,0,0,0,0.108,0.086000003,0.054000001,0.079000004
985,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004
986,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004
987,1,0,0,0,0,0,0,0,0.122,0.086000003,0.054000001,0.079000004
988,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004
989,1,0,0,0,0,0,0,0,0.122,0.086000003,0.054000001,0.083999999
990,1,0,0,0,0,0,0,0,0.122,0.086000003,0.054000001,0.083999999
991,1,0,0,0,1,0,0,0,0.082999997,0.086000003,0.054000001,0.086000003
992,1,0,0,0,1,0,0,0,0.082999997,0.086000003,0.054000001,0.086000003
993,1,0,0,0,0,0,0,0,0.082999997,0.086000003,0.054000001,0.085000001
994,1,0,0,0,0,0,0,0,0.082999997,0.086000003,0.054000001,0.085000001
995,1,0,0,0,0,1,0,0,0.055,0.063000001,0.054000001,0.086000003
996,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
997,1,0,0,0,0,0,0,1,0.115,0.086000003,0.055,0.063000001
998,1,0,0,0,0,0,0,1,0.115,0.086000003,0.055,0.063000001
999,1,0,0,0,0,0,0,1,0.115,0.086000003,0.061000001,0.063000001
1000,1,0,0,0,0,0,0,1,0.115,0.086000003,0.061000001,0.063000001
1001,1,0,0,0,0,0,0,0,0.115,0.086000003,0.061000001,0.068000004
1002,1,0,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.079000004
1003,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
1004,1,0,0,0,1,0,0,0,0.115,0.063000001,0.057,0.079000004
1005,1,0,0,0,1,0,0,0,0.115,0.063000001,0.057,0.079000004
1006,1,0,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.063000001
1007,1,0,0,0,0,0,0,0,0.082999997,0.063000001,0.061000001,0.063000001
1008,1,0,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.063000001
1009,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1010,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1011,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1012,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1013,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004
1014,0,1,0,0,0,0,0,0,0.108,0.074000001,0.050000001,0.079000004
1015,0,1,0,0,0,0,0,0,0.108,0.086000003,0.025,0.079000004
1016,1,0,0,0,1,0,0,0,0.082999997,0.086000003,0.054000001,0.079000004
1017,1,0,0,0,0,0,0,0,0.082999997,0.086000003,0.054000001,0.079000004
1018,1,0,0,0,0,0,0,0,0.082999997,0.086000003,0.054000001,0.079000004
1019,0,1,0,0,0,0,0,0,0.108,0.086000003,0.043000001,0.079000004
1020,1,0,0,0,1,0,0,0,0.082999997,0.086000003,0.054000001,0.086000003
1021,1,0,0,0,0,0,0,0,0.082999997,0.086000003,0.054000001,0.086000003
1022,1,0,0,0,0,0,0,0,0.082999997,0.086000003,0.054000001,0.086000003
1023,0,1,0,0,0,0,0,0,0.122,0.063000001,0.025,0.086000003
1024,0,1,0,0,0,0,0,0,0.122,0.063000001,0.025,0.086000003
1025,0,1,0,0,0,0,0,1,0.082999997,0.086000003,0.054000001,0.063000001
1026,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1027,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1028,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1029,0,1,0,0,0,0,0,0,0.103,0.088,0.061000001,0.081
1030,0,1,0,0,0,0,0,0,0.103,0.088,0.061000001,0.081
1031,0,1,0,0,0,0,0,0,0.103,0.092,0.061000001,0.081
1032,1,0,0,0,0,0,0,0,0.103,0.097999997,0.050999999,0.079000004
1033,1,0,0,0,0,0,0,0,0.103,0.097999997,0.050999999,0.079000004
1034,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004
1035,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004
1036,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004
1037,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004
1038,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004
1039,1,0,0,0,0,0,0,0,0.108,0.097999997,0.048999999,0.079000004
1040,1,0,0,0,0,0,0,0,0.108,0.097999997,0.048999999,0.079000004
1041,1,0,0,0,0,0,0,0,0.115,0.097999997,0.048999999,0.079000004
1042,1,0,0,0,0,0,0,0,0.115,0.097999997,0.048999999,0.079000004
1043,1,0,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004
1044,1,0,0,0,0,0,0,0,0.055,0.086000003,0.050000001,0.086000003
1045,1,0,0,0,1,0,0,0,0.108,0.086000003,0.054000001,0.079000004
1046,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003
1047,0,1,0,0,0,0,0,0,0.097999997,0.097999997,0.050000001,0.079000004
1048,0,1,0,0,0,0,0,0,0.097999997,0.097999997,0.050000001,0.079000004
1049,0,0,1,0,0,0,0,0,0.097999997,0.081,0.048999999,0.079000004
1050,0,1,0,0,0,0,0,0,0.097999997,0.097999997,0.048999999,0.079000004
1051,1,0,0,0,0,0,0,0,0.041999999,0.086000003,0.054000001,0.079000004
1052,0,1,0,0,0,0,0,1,0.115,0.086000003,0.061000001,0.063000001
1053,0,0,0,1,0,1,0,0,0.115,0.063000001,0.061000001,0.079000004
1054,1,0,0,0,1,0,0,0,0.082999997,0.086000003,0.061000001,0.068999998
1055,0,0,0,1,0,0,0,0,0.133,0.074000001,0.061000001,0.086000003
1056,1,0,0,0,0,1,0,0,0.033,0.109,0.050000001,0.081
1057,0,0,0,1,0,0,0,0,0.115,0.081,0.061000001,0.081
1058,1,0,0,0,0,0,0,0,0.044,0.085000001,0.050000001,0.083999999
1059,0,0,0,1,0,0,0,1,0.122,0.086000003,0.061000001,0.068999998
1060,0,0,0,1,1,0,0,0,0.122,0.086000003,0.061000001,0.086000003
1061,1,0,0,0,0,0,0,0,0.071999997,0.086000003,0.061000001,0.086000003
1062,1,0,0,0,0,0,0,0,0.071999997,0.086000003,0.061000001,0.086000003
1063,0,0,0,1,0,0,0,0,0.122,0.086000003,0.061000001,0.024
1064,1,0,0,0,0,0,0,0,0.122,0.081,0.061000001,0.086000003
1065,1,0,0,0,0,0,0,0,0.07,0.086000003,0.061000001,0.086000003
1066,1,0,0,0,0,0,0,0,0.079999998,0.086000003,0.061000001,0.086000003
1067,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
1068,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
1069,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003
1070,1,0,0,0,0,0,0,0,0.079999998,0.086000003,0.061000001,0.086000003
